Date,Sales,Traditional TV GRP,Efficiency TV GRP,Digital Impressions,Weekly Shipment,Facebook Impressions,Twitter Impressions,Seasonality,Magazine Impressions,Gmail Clicks,YouTube Display Clicks,Emails Delivered,Pinterest Impressions,Traditional TV Spend,Efficiency TV Spend,Digital Spend,Facebook Spend,Twitter Spend,Magazine Spend,Gmail Spend,YouTube Display Spend,Pinterest Spend,Search Clicks,Search Spend,Geography,Product,Day,Day_of_Year,Weekday,Week_of_Year,Month,Year
2018-03-18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9,2,18,77,0,11,3,2018
2018-03-18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14,2,18,77,0,11,3,2018
2018-03-18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2,18,77,0,11,3,2018
2018-03-18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12,2,18,77,0,11,3,2018
2018-03-18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,2,18,77,0,11,3,2018
2018-03-18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8,2,18,77,0,11,3,2018
2018-03-18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,20,2,18,77,0,11,3,2018
2018-03-18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,13,2,18,77,0,11,3,2018
2018-03-18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17,2,18,77,0,11,3,2018
2018-03-18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6,2,18,77,0,11,3,2018
2018-03-18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18,2,18,77,0,11,3,2018
2018-03-18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,22,2,18,77,0,11,3,2018
2018-03-18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,2,18,77,0,11,3,2018
2018-03-18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15,2,18,77,0,11,3,2018
2018-03-18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,11,2,18,77,0,11,3,2018
2018-03-18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16,2,18,77,0,11,3,2018
2018-03-18,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10,2,18,77,0,11,3,2018
2018-03-18,5208,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,3,18,77,0,11,3,2018
2018-03-18,2856,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,3,18,77,0,11,3,2018
2018-03-18,504,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12,3,18,77,0,11,3,2018
2018-03-18,2184,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8,3,18,77,0,11,3,2018
2018-03-18,2184,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5,3,18,77,0,11,3,2018
2018-03-18,5040,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17,3,18,77,0,11,3,2018
2018-03-18,1008,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,23,3,18,77,0,11,3,2018
2018-03-18,2856,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9,3,18,77,0,11,3,2018
2018-03-18,1848,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10,3,18,77,0,11,3,2018
2018-03-18,504,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,20,3,18,77,0,11,3,2018
2018-03-18,1680,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16,3,18,77,0,11,3,2018
2018-03-18,336,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19,3,18,77,0,11,3,2018
2018-03-18,1680,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,22,3,18,77,0,11,3,2018
2018-03-18,6048,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14,3,18,77,0,11,3,2018
2018-03-18,840,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,13,3,18,77,0,11,3,2018
2018-03-18,168,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15,3,18,77,0,11,3,2018
2018-03-18,1008,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18,3,18,77,0,11,3,2018
2018-03-18,4872,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,21,3,18,77,0,11,3,2018
2018-03-18,1344,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,11,3,18,77,0,11,3,2018
2018-03-18,672,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,3,18,77,0,11,3,2018
2018-03-18,4368,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,3,18,77,0,11,3,2018
2018-03-18,4872,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,3,18,77,0,11,3,2018
2018-03-18,3864,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6,3,18,77,0,11,3,2018
2018-03-25,52200,0.0,0.0,110923,1079,24326,0,0,0,0,0,49,0,0.0,0.0,951.5,223.39,0.0,0.0,0.0,0.0,0.0,25575,29617.94,18,1,25,84,0,12,3,2018
2018-03-25,70470,0.0,0.0,110923,1079,20667,0,0,0,0,0,49,0,0.0,0.0,964.53,159.0,0.0,0.0,0.0,0.0,0.0,25575,23339.64,8,1,25,84,0,12,3,2018
2018-03-25,45675,0.0,0.0,110923,1079,6469,0,0,0,0,0,49,0,0.0,0.0,1275.28,57.59,0.0,0.0,0.0,0.0,0.0,25575,27358.06,15,1,25,84,0,12,3,2018
2018-03-25,50895,0.0,0.0,110923,1079,14268,0,0,0,0,0,49,0,0.0,0.0,1310.03,138.11,0.0,0.0,0.0,0.0,0.0,25575,25525.49,12,1,25,84,0,12,3,2018
2018-03-25,170955,0.0,0.0,110923,1079,19680,0,0,0,0,0,49,0,0.0,0.0,1181.79,200.15,0.0,0.0,0.0,0.0,0.0,25575,28306.38,21,1,25,84,0,12,3,2018
2018-03-25,560715,0.0,0.0,110923,1079,183824,0,0,0,0,2,49,0,0.0,0.0,991.33,1541.93,0.0,0.0,0.0,0.75,0.0,25575,29030.69,4,1,25,84,0,12,3,2018
2018-03-25,682515,0.0,0.0,110923,177,817171,0,0,0,0,27,49,0,0.0,0.0,1273.46,7262.99,0.0,0.0,0.0,8.18,0.0,25575,26646.79,3,1,25,84,0,12,3,2018
2018-03-25,326685,0.0,0.0,110923,1079,30155,0,0,0,0,0,49,0,0.0,0.0,921.55,251.0,0.0,0.0,0.0,0.0,0.0,25575,30430.59,14,1,25,84,0,12,3,2018
2018-03-25,110055,0.0,0.0,110923,1079,20042,0,0,0,0,0,49,0,0.0,0.0,1008.26,160.93,0.0,0.0,0.0,0.0,0.0,25575,32388.59,23,1,25,84,0,12,3,2018
2018-03-25,204015,0.0,0.0,110923,1079,47766,0,0,0,0,0,49,0,0.0,0.0,1011.98,456.63,0.0,0.0,0.0,0.0,0.0,25575,28767.91,17,1,25,84,0,12,3,2018
2018-03-25,50895,0.0,0.0,110923,1079,16998,0,0,0,0,0,49,0,0.0,0.0,1180.71,143.98,0.0,0.0,0.0,0.0,0.0,25575,23453.28,16,1,25,84,0,12,3,2018
2018-03-25,111360,0.0,0.0,110923,1079,21339,0,0,0,0,0,49,0,0.0,0.0,1303.53,190.25,0.0,0.0,0.0,0.0,0.0,25575,31392.44,10,1,25,84,0,12,3,2018
2018-03-25,61770,0.0,0.0,110923,1079,11776,0,0,0,0,0,49,0,0.0,0.0,1109.8,86.18,0.0,0.0,0.0,0.0,0.0,25575,33016.6,11,1,25,84,0,12,3,2018
2018-03-25,164865,0.0,0.0,110923,1079,36424,0,0,0,0,0,49,0,0.0,0.0,909.32,350.87,0.0,0.0,0.0,0.01,0.0,25575,27683.83,5,1,25,84,0,12,3,2018
2018-03-25,388455,0.0,0.0,110923,1079,54804,0,0,0,0,13,49,0,0.0,0.0,1000.43,420.19,0.0,0.0,0.0,2.77,0.0,25575,28357.29,6,1,25,84,0,12,3,2018
2018-03-25,234900,0.0,0.0,110923,1079,30550,0,0,0,0,0,49,0,0.0,0.0,1237.4,281.86,0.0,0.0,0.0,0.0,0.0,25575,32868.36,9,1,25,84,0,12,3,2018
2018-03-25,62640,0.0,0.0,110923,1079,19896,0,0,0,0,0,49,0,0.0,0.0,1176.81,188.96,0.0,0.0,0.0,0.0,0.0,25575,20525.85,7,1,25,84,0,12,3,2018
2018-03-25,337995,0.0,0.0,110923,1079,158431,0,0,0,0,9,49,0,0.0,0.0,1067.44,1577.4,0.0,0.0,0.0,2.94,0.0,25575,28962.18,1,1,25,84,0,12,3,2018
2018-03-25,82215,0.0,0.0,110923,1079,6406,0,0,0,0,0,49,0,0.0,0.0,1266.93,62.26,0.0,0.0,0.0,0.0,0.0,25575,32036.86,20,1,25,84,0,12,3,2018
2018-03-25,125715,0.0,0.0,110923,1079,14489,0,0,0,0,0,49,0,0.0,0.0,1182.76,131.97,0.0,0.0,0.0,0.0,0.0,25575,30310.95,22,1,25,84,0,12,3,2018
2018-03-25,68295,0.0,0.0,110923,1079,17557,0,0,0,0,0,49,0,0.0,0.0,1042.47,163.85,0.0,0.0,0.0,0.0,0.0,25575,31702.3,13,1,25,84,0,12,3,2018
2018-03-25,128760,0.0,0.0,110923,1079,50612,0,0,0,0,1,49,0,0.0,0.0,941.83,407.18,0.0,0.0,0.0,0.33,0.0,25575,20933.49,2,1,25,84,0,12,3,2018
2018-03-25,69600,0.0,0.0,110923,1079,10681,0,0,0,0,0,49,0,0.0,0.0,1000.07,79.6,0.0,0.0,0.0,0.0,0.0,25575,23657.65,19,1,25,84,0,12,3,2018
2018-03-25,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19,2,25,84,0,12,3,2018
2018-03-25,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,21,2,25,84,0,12,3,2018
2018-03-25,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,2,25,84,0,12,3,2018
2018-03-25,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5,2,25,84,0,12,3,2018
2018-03-25,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,23,2,25,84,0,12,3,2018
2018-03-25,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9,2,25,84,0,12,3,2018
2018-03-25,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14,2,25,84,0,12,3,2018
2018-03-25,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2,25,84,0,12,3,2018
2018-03-25,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12,2,25,84,0,12,3,2018
2018-03-25,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,2,25,84,0,12,3,2018
2018-03-25,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8,2,25,84,0,12,3,2018
2018-03-25,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,20,2,25,84,0,12,3,2018
2018-03-25,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,13,2,25,84,0,12,3,2018
2018-03-25,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17,2,25,84,0,12,3,2018
2018-03-25,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6,2,25,84,0,12,3,2018
2018-03-25,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18,2,25,84,0,12,3,2018
2018-03-25,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,22,2,25,84,0,12,3,2018
2018-03-25,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,2,25,84,0,12,3,2018
2018-03-25,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15,2,25,84,0,12,3,2018
2018-03-25,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,11,2,25,84,0,12,3,2018
2018-03-25,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16,2,25,84,0,12,3,2018
2018-03-25,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10,2,25,84,0,12,3,2018
2018-03-25,8232,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,3,25,84,0,12,3,2018
2018-03-25,2016,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,3,25,84,0,12,3,2018
2018-03-25,168,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12,3,25,84,0,12,3,2018
2018-03-25,1680,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8,3,25,84,0,12,3,2018
2018-03-25,3024,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5,3,25,84,0,12,3,2018
2018-03-25,4200,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17,3,25,84,0,12,3,2018
2018-03-25,1680,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,23,3,25,84,0,12,3,2018
2018-03-25,4704,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9,3,25,84,0,12,3,2018
2018-03-25,1176,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10,3,25,84,0,12,3,2018
2018-03-25,336,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,20,3,25,84,0,12,3,2018
2018-03-25,672,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16,3,25,84,0,12,3,2018
2018-03-25,1008,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19,3,25,84,0,12,3,2018
2018-03-25,1176,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,22,3,25,84,0,12,3,2018
2018-03-25,6888,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14,3,25,84,0,12,3,2018
2018-03-25,1344,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,13,3,25,84,0,12,3,2018
2018-03-25,1176,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15,3,25,84,0,12,3,2018
2018-03-25,1344,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18,3,25,84,0,12,3,2018
2018-03-25,4536,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,21,3,25,84,0,12,3,2018
2018-03-25,504,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,11,3,25,84,0,12,3,2018
2018-03-25,1680,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,3,25,84,0,12,3,2018
2018-03-25,2688,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,3,25,84,0,12,3,2018
2018-03-25,5544,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,3,25,84,0,12,3,2018
2018-03-25,7392,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6,3,25,84,0,12,3,2018
2018-04-01,70470,0.0,0.0,108317,453,41617,0,0,0,0,0,93,0,0.0,0.0,1264.46,400.22,0.0,0.0,0.0,0.0,0.0,24365,31448.23,18,1,1,91,0,13,4,2018
2018-04-01,65685,0.0,0.0,108317,453,29561,0,0,0,0,0,93,0,0.0,0.0,874.99,293.12,0.0,0.0,0.0,0.0,0.0,24365,26434.56,8,1,1,91,0,13,4,2018
2018-04-01,36105,0.0,0.0,108317,453,20197,0,0,0,0,0,93,0,0.0,0.0,972.62,193.53,0.0,0.0,0.0,0.0,0.0,24365,19790.61,15,1,1,91,0,13,4,2018
2018-04-01,40890,0.0,0.0,108317,453,31001,0,0,0,0,0,93,0,0.0,0.0,1210.39,261.93,0.0,0.0,0.0,0.0,0.0,24365,30609.54,12,1,1,91,0,13,4,2018
2018-04-01,162255,0.0,0.0,108317,453,29958,0,0,0,0,0,93,0,0.0,0.0,1121.88,230.84,0.0,0.0,0.0,0.0,0.0,24365,24664.03,21,1,1,91,0,13,4,2018
2018-04-01,604650,0.0,0.0,108317,453,426282,0,0,0,0,2,93,0,0.0,0.0,1087.3,3670.91,0.0,0.0,0.0,0.77,0.0,24365,23107.38,4,1,1,91,0,13,4,2018
2018-04-01,430215,0.0,0.0,108317,338,1651478,0,0,0,0,32,93,0,0.0,0.0,1224.09,16130.79,0.0,0.0,0.0,8.55,0.0,24365,28728.97,3,1,1,91,0,13,4,2018
2018-04-01,309720,0.0,0.0,108317,453,65220,0,0,0,0,0,93,0,0.0,0.0,1108.06,584.77,0.0,0.0,0.0,0.0,0.0,24365,31251.61,14,1,1,91,0,13,4,2018
2018-04-01,93090,0.0,0.0,108317,453,28904,0,0,0,0,0,93,0,0.0,0.0,1149.46,277.21,0.0,0.0,0.0,0.0,0.0,24365,24895.0,23,1,1,91,0,13,4,2018
2018-04-01,191835,0.0,0.0,108317,453,95354,0,0,0,0,0,93,0,0.0,0.0,983.91,800.94,0.0,0.0,0.0,0.0,0.0,24365,31648.04,17,1,1,91,0,13,4,2018
2018-04-01,64815,0.0,0.0,108317,453,27633,0,0,0,0,0,93,0,0.0,0.0,1117.17,229.54,0.0,0.0,0.0,0.0,0.0,24365,19576.22,16,1,1,91,0,13,4,2018
2018-04-01,78735,0.0,0.0,108317,453,45595,0,0,0,0,0,93,0,0.0,0.0,1241.05,400.72,0.0,0.0,0.0,0.0,0.0,24365,23248.12,10,1,1,91,0,13,4,2018
2018-04-01,77430,0.0,0.0,108317,453,18355,0,0,0,0,0,93,0,0.0,0.0,1219.42,169.66,0.0,0.0,0.0,0.0,0.0,24365,22288.16,11,1,1,91,0,13,4,2018
2018-04-01,163560,0.0,0.0,108317,453,73498,0,0,0,0,0,93,0,0.0,0.0,945.55,708.33,0.0,0.0,0.0,0.01,0.0,24365,27510.69,5,1,1,91,0,13,4,2018
2018-04-01,406290,0.0,0.0,108317,453,92442,0,0,0,0,16,93,0,0.0,0.0,957.31,696.92,0.0,0.0,0.0,4.93,0.0,24365,29281.64,6,1,1,91,0,13,4,2018
2018-04-01,208800,0.0,0.0,108317,453,56702,0,0,0,0,0,93,0,0.0,0.0,999.87,436.99,0.0,0.0,0.0,0.0,0.0,24365,23461.78,9,1,1,91,0,13,4,2018
2018-04-01,63075,0.0,0.0,108317,453,42499,0,0,0,0,0,93,0,0.0,0.0,1106.82,315.34,0.0,0.0,0.0,0.0,0.0,24365,24993.24,7,1,1,91,0,13,4,2018
2018-04-01,381495,0.0,0.0,108317,453,340845,0,0,0,0,11,93,0,0.0,0.0,901.67,3357.86,0.0,0.0,0.0,2.54,0.0,24365,21759.27,1,1,1,91,0,13,4,2018
2018-04-01,69600,0.0,0.0,108317,453,12142,0,0,0,0,0,93,0,0.0,0.0,950.9,94.28,0.0,0.0,0.0,0.0,0.0,24365,21368.14,20,1,1,91,0,13,4,2018
2018-04-01,112230,0.0,0.0,108317,453,23561,0,0,0,0,0,93,0,0.0,0.0,1123.67,242.29,0.0,0.0,0.0,0.0,0.0,24365,20827.65,22,1,1,91,0,13,4,2018
2018-04-01,70905,0.0,0.0,108317,453,40024,0,0,0,0,0,93,0,0.0,0.0,1112.7,289.32,0.0,0.0,0.0,0.0,0.0,24365,24000.47,13,1,1,91,0,13,4,2018
2018-04-01,139200,0.0,0.0,108317,453,90689,0,0,0,0,1,93,0,0.0,0.0,1027.32,962.44,0.0,0.0,0.0,0.31,0.0,24365,29742.94,2,1,1,91,0,13,4,2018
2018-04-01,70905,0.0,0.0,108317,453,19390,0,0,0,0,0,93,0,0.0,0.0,1197.97,162.85,0.0,0.0,0.0,0.0,0.0,24365,20323.77,19,1,1,91,0,13,4,2018
2018-04-01,0,0.0,0.0,2,117,4089,0,0,0,0,0,10,0,0.0,0.0,0.02,30.49,0.0,0.0,0.0,0.0,0.0,0,0.0,19,2,1,91,0,13,4,2018
2018-04-01,0,0.0,0.0,2,117,4897,0,0,0,0,0,10,0,0.0,0.0,0.03,44.75,0.0,0.0,0.0,0.0,0.0,0,0.0,21,2,1,91,0,13,4,2018
2018-04-01,0,0.0,0.0,2,117,106908,0,0,0,0,22,10,0,0.0,0.0,0.02,1095.27,0.0,0.0,0.0,6.32,0.0,0,0.0,1,2,1,91,0,13,4,2018
2018-04-01,0,0.0,0.0,2,117,23974,0,0,0,0,0,10,0,0.0,0.0,0.02,231.68,0.0,0.0,0.0,0.0,0.0,0,0.0,5,2,1,91,0,13,4,2018
2018-04-01,0,0.0,0.0,2,117,7181,0,0,0,0,0,10,0,0.0,0.0,0.03,56.19,0.0,0.0,0.0,0.0,0.0,0,0.0,23,2,1,91,0,13,4,2018
2018-04-01,0,0.0,0.0,2,117,12046,0,0,0,0,0,10,0,0.0,0.0,0.02,101.39,0.0,0.0,0.0,0.0,0.0,0,0.0,9,2,1,91,0,13,4,2018
2018-04-01,0,0.0,0.0,2,117,10188,0,0,0,0,0,10,0,0.0,0.0,0.03,73.44,0.0,0.0,0.0,0.0,0.0,0,0.0,14,2,1,91,0,13,4,2018
2018-04-01,0,0.0,0.0,2,117,32472,0,0,0,0,2,10,0,0.0,0.0,0.02,251.92,0.0,0.0,0.0,0.67,0.0,0,0.0,2,2,1,91,0,13,4,2018
