Date,Geography,Product,Traditional TV GRP,Efficiency TV GRP,Digital Impressions,Weekly Shipment,Facebook Impressions,Twitter Impressions,Seasonality,Magazine Impressions,Gmail Clicks,YouTube Display Clicks,Emails Delivered,Pinterest Impressions,Traditional TV Spend,Efficiency TV Spend,Digital Spend,Facebook Spend,Twitter Spend,Magazine Spend,Gmail Spend,YouTube Display Spend,Pinterest Spend,Search Clicks,Search Spend,Sales,Day,Day_of_Year,Weekday,Week_of_Year,Month,Year
2017-09-03,7,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,246,0,36,9,2017
2017-09-03,8,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,246,0,36,9,2017
2017-09-03,13,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,246,0,36,9,2017
2017-09-03,17,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,246,0,36,9,2017
2017-09-03,6,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,246,0,36,9,2017
2017-09-03,18,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,246,0,36,9,2017
2017-09-03,22,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,246,0,36,9,2017
2017-09-03,4,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,246,0,36,9,2017
2017-09-03,15,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,246,0,36,9,2017
2017-09-03,10,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,246,0,36,9,2017
2017-09-03,4,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8050,3,246,0,36,9,2017
2017-09-03,2,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1050,3,246,0,36,9,2017
2017-09-03,8,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2450,3,246,0,36,9,2017
2017-09-03,5,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7000,3,246,0,36,9,2017
2017-09-03,17,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9450,3,246,0,36,9,2017
2017-09-03,23,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1400,3,246,0,36,9,2017
2017-09-03,9,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5600,3,246,0,36,9,2017
2017-09-03,10,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2450,3,246,0,36,9,2017
2017-09-03,20,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,350,3,246,0,36,9,2017
2017-09-03,19,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,700,3,246,0,36,9,2017
2017-09-03,22,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,350,3,246,0,36,9,2017
2017-09-03,14,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6300,3,246,0,36,9,2017
2017-09-03,13,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,700,3,246,0,36,9,2017
2017-09-03,15,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2100,3,246,0,36,9,2017
2017-09-03,18,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4200,3,246,0,36,9,2017
2017-09-03,21,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5600,3,246,0,36,9,2017
2017-09-03,7,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2450,3,246,0,36,9,2017
2017-09-03,3,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,25550,3,246,0,36,9,2017
2017-09-03,1,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5250,3,246,0,36,9,2017
2017-09-03,6,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2450,3,246,0,36,9,2017
2017-09-03,12,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,246,0,36,9,2017
2017-09-03,16,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,246,0,36,9,2017
2017-09-03,11,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,246,0,36,9,2017
2017-09-10,18,1,0.0,7.57,37255,2227,29292,0,0,0,0,0,16,0,0.0,37269.59,295.97,226.12,0.0,0.0,0.0,0.0,0.0,30009,27058.38,92655,10,253,0,37,9,2017
2017-09-10,8,1,0.0,7.57,37255,2227,24937,0,0,0,0,0,16,0,0.0,34032.28,429.92,235.05,0.0,0.0,0.0,0.0,0.0,30009,35167.11,103530,10,253,0,37,9,2017
2017-09-10,15,1,0.0,7.57,37255,2227,9502,0,0,0,0,0,16,0,0.0,43176.5,323.86,69.38,0.0,0.0,0.0,0.0,0.0,30009,34493.99,70035,10,253,0,37,9,2017
2017-09-10,12,1,0.0,7.57,37255,2227,15510,0,0,0,0,0,16,0,0.0,32031.62,419.15,115.35,0.0,0.0,0.0,0.0,0.0,30009,24763.61,92655,10,253,0,37,9,2017
2017-09-10,21,1,0.0,7.57,37255,2227,23670,0,0,0,0,0,16,0,0.0,42106.84,299.14,175.59,0.0,0.0,0.0,0.0,0.0,30009,26761.17,405420,10,253,0,37,9,2017
2017-09-10,4,1,0.0,7.57,37255,2227,212048,0,0,0,0,0,16,0,0.0,35651.86,391.63,1884.14,0.0,0.0,0.0,0.12,0.0,30009,29079.45,870000,10,253,0,37,9,2017
2017-09-10,3,1,0.0,7.57,37255,299,933233,0,0,0,0,5,16,0,0.0,38574.36,384.56,6723.98,0.0,0.0,0.0,1.74,0.0,30009,32533.04,556800,10,253,0,37,9,2017
2017-09-10,14,1,0.0,7.57,37255,2227,52109,0,0,0,0,0,16,0,0.0,36984.66,339.56,426.17,0.0,0.0,0.0,0.0,0.0,30009,37491.79,651630,10,253,0,37,9,2017
2017-09-10,23,1,0.0,7.57,37255,2227,2131,0,0,0,0,0,16,0,0.0,29558.97,317.73,18.7,0.0,0.0,0.0,0.0,0.0,30009,27416.77,199665,10,253,0,37,9,2017
2017-09-10,17,1,0.0,7.57,37255,2227,56151,0,0,0,0,0,16,0,0.0,32705.22,371.56,589.21,0.0,0.0,0.0,0.0,0.0,30009,31728.89,397590,10,253,0,37,9,2017
2017-09-10,16,1,0.0,7.57,37255,2227,20405,0,0,0,0,0,16,0,0.0,35803.85,336.08,151.0,0.0,0.0,0.0,0.0,0.0,30009,33234.38,112665,10,253,0,37,9,2017
2017-09-10,10,1,0.0,7.57,37255,2227,20307,0,0,0,0,0,16,0,0.0,43937.84,430.05,217.79,0.0,0.0,0.0,0.0,0.0,30009,35816.76,140070,10,253,0,37,9,2017
2017-09-10,11,1,0.0,7.57,37255,2227,14741,0,0,0,0,0,16,0,0.0,42555.7,357.56,139.77,0.0,0.0,0.0,0.0,0.0,30009,29726.11,104835,10,253,0,37,9,2017
2017-09-10,5,1,0.0,7.57,37255,2227,46513,0,0,0,0,0,16,0,0.0,43815.61,434.08,482.27,0.0,0.0,0.0,0.0,0.0,30009,27252.42,190965,10,253,0,37,9,2017
2017-09-10,6,1,0.0,7.57,37255,2227,86914,0,0,0,0,3,16,0,0.0,34601.45,337.04,706.23,0.0,0.0,0.0,0.78,0.0,30009,32103.15,808230,10,253,0,37,9,2017
2017-09-10,9,1,0.0,7.57,37255,2227,30296,0,0,0,0,0,16,0,0.0,29468.91,350.08,288.51,0.0,0.0,0.0,0.0,0.0,30009,33137.85,384975,10,253,0,37,9,2017
2017-09-10,7,1,0.0,7.57,37255,2227,19992,0,0,0,0,0,16,0,0.0,31065.7,300.71,153.03,0.0,0.0,0.0,0.0,0.0,30009,33267.28,112230,10,253,0,37,9,2017
2017-09-10,1,1,0.0,7.57,37255,2227,155448,0,0,0,0,1,16,0,0.0,41101.22,333.15,1352.57,0.0,0.0,0.0,0.3,0.0,30009,24964.7,498510,10,253,0,37,9,2017
2017-09-10,20,1,0.0,7.57,37255,2227,10138,0,0,0,0,0,16,0,0.0,32137.17,303.95,81.33,0.0,0.0,0.0,0.0,0.0,30009,36249.3,129195,10,253,0,37,9,2017
2017-09-10,22,1,0.0,7.57,37255,2227,21085,0,0,0,0,0,16,0,0.0,43644.71,428.4,176.46,0.0,0.0,0.0,0.0,0.0,30009,29650.87,286230,10,253,0,37,9,2017
2017-09-10,13,1,0.0,7.57,37255,2227,18341,0,0,0,0,0,16,0,0.0,31754.99,424.15,160.54,0.0,0.0,0.0,0.0,0.0,30009,24418.9,120930,10,253,0,37,9,2017
2017-09-10,2,1,0.0,7.57,37255,2227,50072,0,0,0,0,0,16,0,0.0,35617.23,428.33,419.63,0.0,0.0,0.0,0.06,0.0,30009,36499.05,188790,10,253,0,37,9,2017
2017-09-10,19,1,0.0,7.57,37255,2227,13624,0,0,0,0,0,16,0,0.0,37336.95,308.31,131.89,0.0,0.0,0.0,0.0,0.0,30009,30470.71,93090,10,253,0,37,9,2017
2017-09-10,19,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10,253,0,37,9,2017
2017-09-10,21,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10,253,0,37,9,2017
2017-09-10,1,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10,253,0,37,9,2017
2017-09-10,5,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10,253,0,37,9,2017
2017-09-10,23,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10,253,0,37,9,2017
2017-09-10,9,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10,253,0,37,9,2017
2017-09-10,14,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10,253,0,37,9,2017
2017-09-10,2,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10,253,0,37,9,2017
2017-09-10,12,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10,253,0,37,9,2017
2017-09-10,7,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10,253,0,37,9,2017
2017-09-10,8,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10,253,0,37,9,2017
2017-09-10,20,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10,253,0,37,9,2017
2017-09-10,13,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10,253,0,37,9,2017
2017-09-10,17,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10,253,0,37,9,2017
2017-09-10,6,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10,253,0,37,9,2017
2017-09-10,18,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10,253,0,37,9,2017
2017-09-10,22,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10,253,0,37,9,2017
2017-09-10,4,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10,253,0,37,9,2017
2017-09-10,15,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10,253,0,37,9,2017
2017-09-10,11,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10,253,0,37,9,2017
2017-09-10,16,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10,253,0,37,9,2017
2017-09-10,10,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10,253,0,37,9,2017
2017-09-10,4,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12950,10,253,0,37,9,2017
2017-09-10,2,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1050,10,253,0,37,9,2017
2017-09-10,12,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2100,10,253,0,37,9,2017
2017-09-10,8,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4200,10,253,0,37,9,2017
2017-09-10,5,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7000,10,253,0,37,9,2017
2017-09-10,17,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9450,10,253,0,37,9,2017
2017-09-10,23,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2450,10,253,0,37,9,2017
2017-09-10,9,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5600,10,253,0,37,9,2017
2017-09-10,10,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2450,10,253,0,37,9,2017
2017-09-10,20,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7350,10,253,0,37,9,2017
2017-09-10,19,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1050,10,253,0,37,9,2017
2017-09-10,22,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8400,10,253,0,37,9,2017
2017-09-10,14,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,23100,10,253,0,37,9,2017
2017-09-10,13,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4200,10,253,0,37,9,2017
2017-09-10,15,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2800,10,253,0,37,9,2017
2017-09-10,18,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2800,10,253,0,37,9,2017
2017-09-10,21,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10850,10,253,0,37,9,2017
2017-09-10,11,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3150,10,253,0,37,9,2017
2017-09-10,7,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2450,10,253,0,37,9,2017
2017-09-10,3,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14000,10,253,0,37,9,2017
2017-09-10,1,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7350,10,253,0,37,9,2017
2017-09-10,6,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15400,10,253,0,37,9,2017
2017-09-10,16,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10,253,0,37,9,2017
2017-09-17,18,1,0.0,0.0,29660,3466,682,0,0,0,0,0,0,0,0.0,0.0,238.23,5.57,0.0,0.0,0.0,0.0,0.0,25995,23933.88,90915,17,260,0,38,9,2017
2017-09-17,8,1,0.0,0.0,29660,3466,711,0,0,0,0,0,0,0,0.0,0.0,299.98,5.87,0.0,0.0,0.0,0.0,0.0,25995,23804.26,103530,17,260,0,38,9,2017
2017-09-17,15,1,0.0,0.0,29660,3466,281,0,0,0,0,0,0,0,0.0,0.0,334.67,2.49,0.0,0.0,0.0,0.0,0.0,25995,30386.64,60900,17,260,0,38,9,2017
2017-09-17,12,1,0.0,0.0,29660,3466,315,0,0,0,0,0,0,0,0.0,0.0,291.99,3.05,0.0,0.0,0.0,0.0,0.0,25995,30875.89,84390,17,260,0,38,9,2017
2017-09-17,21,1,0.0,0.0,29660,3466,792,0,0,0,0,0,0,0,0.0,0.0,306.21,7.43,0.0,0.0,0.0,0.0,0.0,25995,33171.49,435435,17,260,0,38,9,2017
2017-09-17,4,1,0.0,0.0,29660,3466,4891,0,0,0,0,1,0,0,0.0,0.0,242.54,48.09,0.0,0.0,0.0,0.48,0.0,25995,23789.29,714270,17,260,0,38,9,2017
2017-09-17,3,1,0.0,0.0,29660,279,22955,0,0,0,0,16,0,0,0.0,0.0,285.48,234.47,0.0,0.0,0.0,3.73,0.0,25995,30563.01,731670,17,260,0,38,9,2017
2017-09-17,14,1,0.0,0.0,29660,3466,1744,0,0,0,0,0,0,0,0.0,0.0,333.63,14.45,0.0,0.0,0.0,0.0,0.0,25995,24509.0,732105,17,260,0,38,9,2017
2017-09-17,23,1,0.0,0.0,29660,3466,116,0,0,0,0,0,0,0,0.0,0.0,254.01,1.23,0.0,0.0,0.0,0.0,0.0,25995,29132.8,208800,17,260,0,38,9,2017
2017-09-17,17,1,0.0,0.0,29660,3466,1797,0,0,0,0,0,0,0,0.0,0.0,261.62,18.12,0.0,0.0,0.0,0.0,0.0,25995,29960.83,394545,17,260,0,38,9,2017
2017-09-17,16,1,0.0,0.0,29660,3466,347,0,0,0,0,0,0,0,0.0,0.0,245.01,3.53,0.0,0.0,0.0,0.0,0.0,25995,22088.9,87435,17,260,0,38,9,2017
2017-09-17,10,1,0.0,0.0,29660,3466,452,0,0,0,0,0,0,0,0.0,0.0,237.43,3.3,0.0,0.0,0.0,0.0,0.0,25995,33574.43,142680,17,260,0,38,9,2017
2017-09-17,11,1,0.0,0.0,29660,3466,299,0,0,0,0,0,0,0,0.0,0.0,289.57,2.8,0.0,0.0,0.0,0.0,0.0,25995,31130.93,105270,17,260,0,38,9,2017
2017-09-17,5,1,0.0,0.0,29660,3466,1023,0,0,0,0,0,0,0,0.0,0.0,302.62,10.65,0.0,0.0,0.0,0.0,0.0,25995,27705.94,191835,17,260,0,38,9,2017
2017-09-17,6,1,0.0,0.0,29660,3466,2139,0,0,0,0,8,0,0,0.0,0.0,345.74,15.66,0.0,0.0,0.0,1.87,0.0,25995,21391.02,933510,17,260,0,38,9,2017
2017-09-17,9,1,0.0,0.0,29660,3466,836,0,0,0,0,0,0,0,0.0,0.0,341.49,7.35,0.0,0.0,0.0,0.0,0.0,25995,26876.0,446310,17,260,0,38,9,2017
2017-09-17,7,1,0.0,0.0,29660,3466,417,0,0,0,0,0,0,0,0.0,0.0,303.23,3.28,0.0,0.0,0.0,0.0,0.0,25995,30537.5,92220,17,260,0,38,9,2017
2017-09-17,1,1,0.0,0.0,29660,3466,3271,0,0,0,0,5,0,0,0.0,0.0,275.61,26.48,0.0,0.0,0.0,1.43,0.0,25995,29967.65,392805,17,260,0,38,9,2017
2017-09-17,20,1,0.0,0.0,29660,3466,339,0,0,0,0,0,0,0,0.0,0.0,248.61,2.75,0.0,0.0,0.0,0.0,0.0,25995,21483.53,128760,17,260,0,38,9,2017
2017-09-17,22,1,0.0,0.0,29660,3466,487,0,0,0,0,0,0,0,0.0,0.0,287.47,4.06,0.0,0.0,0.0,0.0,0.0,25995,32899.02,331035,17,260,0,38,9,2017
2017-09-17,13,1,0.0,0.0,29660,3466,408,0,0,0,0,0,0,0,0.0,0.0,343.9,3.26,0.0,0.0,0.0,0.0,0.0,25995,24353.66,123975,17,260,0,38,9,2017
2017-09-17,2,1,0.0,0.0,29660,3466,1304,0,0,0,0,0,0,0,0.0,0.0,301.19,13.43,0.0,0.0,0.0,0.17,0.0,25995,25989.28,167475,17,260,0,38,9,2017
2017-09-17,19,1,0.0,0.0,29660,3466,293,0,0,0,0,0,0,0,0.0,0.0,263.3,3.13,0.0,0.0,0.0,0.0,0.0,25995,23366.2,94830,17,260,0,38,9,2017
2017-09-17,19,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,17,260,0,38,9,2017
2017-09-17,21,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,17,260,0,38,9,2017
2017-09-17,1,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,17,260,0,38,9,2017
2017-09-17,5,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,17,260,0,38,9,2017
2017-09-17,23,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,17,260,0,38,9,2017
2017-09-17,9,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,17,260,0,38,9,2017
2017-09-17,14,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,17,260,0,38,9,2017
2017-09-17,2,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,17,260,0,38,9,2017
2017-09-17,12,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,17,260,0,38,9,2017
2017-09-17,7,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,17,260,0,38,9,2017
2017-09-17,8,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,17,260,0,38,9,2017
2017-09-17,20,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,17,260,0,38,9,2017
2017-09-17,13,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,17,260,0,38,9,2017
2017-09-17,17,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,17,260,0,38,9,2017
2017-09-17,6,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,17,260,0,38,9,2017
